2024-11-02 00:39:51,425 - INFO - > Save the Minicube 30282146 ...
2024-11-02 00:40:37,162 - INFO - > Successfully saved the Minicube 30282146 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES419_30282146
2024-11-02 00:40:54,399 - INFO - > Save the Minicube 30282106 ...
2024-11-02 00:41:39,421 - INFO - > Successfully saved the Minicube 30282106 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES415_30282106
2024-11-02 00:41:56,753 - INFO - > Save the Minicube 30302158 ...
2024-11-02 00:43:11,124 - INFO - > Successfully saved the Minicube 30302158 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES419_30302158
2024-11-02 00:43:31,695 - INFO - > Save the Minicube 30303350 ...
2024-11-02 00:44:33,183 - INFO - > Successfully saved the Minicube 30303350 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/IE/Barley_IE053_30303350
2024-11-02 00:44:53,794 - INFO - > Save the Minicube 30242188 ...
2024-11-02 00:45:56,370 - INFO - > Successfully saved the Minicube 30242188 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES419_30242188
2024-11-02 00:46:17,327 - INFO - > Save the Minicube 30262178 ...
2024-11-02 00:47:49,037 - INFO - > Successfully saved the Minicube 30262178 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES419_30262178
2024-11-02 00:48:08,637 - INFO - > Save the Minicube 30262176 ...
2024-11-02 00:49:50,553 - INFO - > Successfully saved the Minicube 30262176 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES419_30262176
2024-11-02 00:50:09,547 - INFO - > Save the Minicube 30262196 ...
2024-11-02 00:51:10,885 - INFO - > Successfully saved the Minicube 30262196 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES419_30262196
2024-11-02 00:51:29,221 - INFO - > Save the Minicube 30042136 ...
2024-11-02 00:52:28,811 - INFO - > Successfully saved the Minicube 30042136 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES415_30042136
2024-11-02 00:52:46,626 - INFO - > Save the Minicube 30062134 ...
2024-11-02 00:53:43,765 - INFO - > Successfully saved the Minicube 30062134 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES415_30062134
2024-11-02 00:54:03,101 - INFO - > Save the Minicube 30002124 ...
2024-11-02 00:55:14,130 - INFO - > Successfully saved the Minicube 30002124 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES415_30002124
2024-11-02 00:55:31,330 - INFO - > Save the Minicube 30041686 ...
2024-11-02 00:56:13,607 - INFO - > Successfully saved the Minicube 30041686 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES617_30041686
2024-11-02 00:56:31,268 - INFO - > Save the Minicube 30122294 ...
2024-11-02 00:57:14,360 - INFO - > Successfully saved the Minicube 30122294 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES413_30122294
2024-11-02 00:57:31,493 - INFO - > Save the Minicube 30142128 ...
2024-11-02 00:58:18,281 - INFO - > Successfully saved the Minicube 30142128 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES415_30142128
2024-11-02 00:58:35,354 - INFO - > Save the Minicube 30162126 ...
2024-11-02 00:59:20,956 - INFO - > Successfully saved the Minicube 30162126 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES415_30162126
2024-11-02 00:59:39,135 - INFO - > Save the Minicube 30102128 ...
2024-11-02 01:00:24,924 - INFO - > Successfully saved the Minicube 30102128 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES415_30102128
2024-11-02 01:00:43,097 - INFO - > Save the Minicube 30121830 ...
2024-11-02 01:01:29,577 - INFO - > Successfully saved the Minicube 30121830 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES613_30121830
2024-11-02 01:01:47,533 - INFO - > Save the Minicube 30122252 ...
2024-11-02 01:02:47,771 - INFO - > Successfully saved the Minicube 30122252 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES419_30122252
2024-11-02 01:03:06,144 - INFO - > Save the Minicube 29041862 ...
2024-11-02 01:03:54,073 - INFO - > Successfully saved the Minicube 29041862 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES431_29041862
2024-11-02 01:04:12,585 - INFO - > Save the Minicube 28861664 ...
2024-11-02 01:04:59,555 - INFO - > Successfully saved the Minicube 28861664 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES612_28861664
2024-11-02 01:05:17,667 - INFO - > Save the Minicube 28821646 ...
2024-11-02 01:06:02,652 - INFO - > Successfully saved the Minicube 28821646 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES612_28821646
2024-11-02 01:06:20,097 - INFO - > Save the Minicube 29281750 ...
2024-11-02 01:07:04,541 - INFO - > Successfully saved the Minicube 29281750 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES618_29281750
2024-11-02 01:07:22,240 - INFO - > Save the Minicube 29321686 ...
2024-11-02 01:08:23,074 - INFO - > Successfully saved the Minicube 29321686 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES618_29321686
2024-11-02 01:08:40,587 - INFO - > Save the Minicube 29481906 ...
2024-11-02 01:09:26,226 - INFO - > Successfully saved the Minicube 29481906 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES431_29481906
2024-11-02 01:09:43,915 - INFO - > Save the Minicube 29421720 ...
2024-11-02 01:10:31,429 - INFO - > Successfully saved the Minicube 29421720 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES618_29421720
2024-11-02 01:10:50,849 - INFO - > Save the Minicube 29141956 ...
2024-11-02 01:11:59,846 - INFO - > Successfully saved the Minicube 29141956 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES432_29141956
2024-11-02 01:12:18,326 - INFO - > Save the Minicube 29221988 ...
2024-11-02 01:13:33,349 - INFO - > Successfully saved the Minicube 29221988 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES432_29221988
2024-11-02 01:13:51,277 - INFO - > Save the Minicube 31102242 ...
2024-11-02 01:14:19,701 - INFO - > Successfully saved the Minicube 31102242 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES414_31102242
2024-11-02 01:14:37,086 - INFO - > Save the Minicube 31121992 ...
2024-11-02 01:15:23,522 - INFO - > Successfully saved the Minicube 31121992 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES425_31121992
2024-11-02 01:15:41,403 - INFO - > Save the Minicube 31121872 ...
2024-11-02 01:16:24,948 - INFO - > Successfully saved the Minicube 31121872 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES422_31121872
2024-11-02 01:16:42,723 - INFO - > Save the Minicube 31121988 ...
2024-11-02 01:17:41,482 - INFO - > Successfully saved the Minicube 31121988 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES425_31121988
2024-11-02 01:17:58,954 - INFO - > Save the Minicube 31122190 ...
2024-11-02 01:18:30,066 - INFO - > Successfully saved the Minicube 31122190 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES418_31122190
2024-11-02 01:18:46,046 - INFO - > Save the Minicube 31142218 ...
2024-11-02 01:19:31,401 - INFO - > Successfully saved the Minicube 31142218 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES414_31142218
2024-11-02 01:19:48,401 - INFO - > Save the Minicube 31142182 ...
2024-11-02 01:20:17,075 - INFO - > Successfully saved the Minicube 31142182 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES418_31142182
2024-11-02 01:20:33,369 - INFO - > Save the Minicube 31141756 ...
2024-11-02 01:21:18,723 - INFO - > Successfully saved the Minicube 31141756 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES616_31141756
2024-11-02 01:21:35,147 - INFO - > Save the Minicube 31062216 ...
2024-11-02 01:22:02,863 - INFO - > Successfully saved the Minicube 31062216 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES414_31062216
2024-11-02 01:22:20,183 - INFO - > Save the Minicube 31062202 ...
2024-11-02 01:22:48,849 - INFO - > Successfully saved the Minicube 31062202 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES418_31062202
2024-11-02 01:23:05,236 - INFO - > Save the Minicube 31062232 ...
2024-11-02 01:23:31,903 - INFO - > Successfully saved the Minicube 31062232 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES414_31062232
2024-11-02 01:23:49,053 - INFO - > Save the Minicube 31062198 ...
2024-11-02 01:24:17,024 - INFO - > Successfully saved the Minicube 31062198 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES418_31062198
2024-11-02 01:24:34,179 - INFO - > Save the Minicube 31082152 ...
2024-11-02 01:25:09,190 - INFO - > Successfully saved the Minicube 31082152 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES418_31082152
2024-11-02 01:25:26,253 - INFO - > Save the Minicube 31082110 ...
2024-11-02 01:25:55,465 - INFO - > Successfully saved the Minicube 31082110 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES416_31082110
2024-11-02 01:26:12,696 - INFO - > Save the Minicube 31102176 ...
2024-11-02 01:26:49,316 - INFO - > Successfully saved the Minicube 31102176 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES418_31102176
2024-11-02 01:27:06,850 - INFO - > Save the Minicube 31102152 ...
2024-11-02 01:27:39,478 - INFO - > Successfully saved the Minicube 31102152 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES418_31102152
2024-11-02 01:27:56,898 - INFO - > Save the Minicube 31201848 ...
2024-11-02 01:28:24,308 - INFO - > Successfully saved the Minicube 31201848 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES422_31201848
2024-11-02 01:28:40,975 - INFO - > Save the Minicube 31201844 ...
2024-11-02 01:29:05,738 - INFO - > Successfully saved the Minicube 31201844 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES422_31201844
2024-11-02 01:29:23,040 - INFO - > Save the Minicube 31202212 ...
2024-11-02 01:29:52,380 - INFO - > Successfully saved the Minicube 31202212 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES414_31202212
2024-11-02 01:30:09,015 - INFO - > Save the Minicube 31202176 ...
2024-11-02 01:30:34,388 - INFO - > Successfully saved the Minicube 31202176 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES418_31202176
2024-11-02 01:30:51,070 - INFO - > Save the Minicube 31202086 ...
2024-11-02 01:31:31,501 - INFO - > Successfully saved the Minicube 31202086 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES416_31202086
2024-11-02 01:31:50,651 - INFO - > Save the Minicube 31201996 ...
2024-11-02 01:32:48,032 - INFO - > Successfully saved the Minicube 31201996 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES425_31201996
2024-11-02 01:33:04,426 - INFO - > Save the Minicube 31202252 ...
2024-11-02 01:33:31,867 - INFO - > Successfully saved the Minicube 31202252 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES414_31202252
2024-11-02 01:33:49,583 - INFO - > Save the Minicube 31222170 ...
2024-11-02 01:34:20,111 - INFO - > Successfully saved the Minicube 31222170 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES418_31222170
2024-11-02 01:34:36,760 - INFO - > Save the Minicube 31161866 ...
2024-11-02 01:35:15,955 - INFO - > Successfully saved the Minicube 31161866 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES422_31161866
2024-11-02 01:35:32,577 - INFO - > Save the Minicube 31161848 ...
